bloock-smooth,date of sale,change,worth,essence,part sold,settelment,year built,Area,Room number
006164-0016-018-00,14/07/2022,"2,132,000","2,132,000",דירה בבית קומות,1,Givatayim,2025,62,3
006156-0451-003-00,07/08/2022,"1,500,000","1,500,000",דירה בבית קומות,0.5,Givatayim,1960,93,3
006161-0618-000-00,14/07/2022,"1,715,000","1,715,000",דירה בבית קומות,0.5,Givatayim,2022,80,3
006155-0487-011-00,18/07/2022,"2,180,000","2,180,000",דירה בבית קומות,1,Givatayim,1970,76,3
006166-0098-000-00,19/07/2022,"2,450,000","2,450,000",דירה בבית קומות,1,Givatayim,1950,74,3
006166-0468-002-00,15/08/2022,"2,650,000","2,650,000",דירה בבית קומות,1,Givatayim,1950,85,3
006168-0584-045-00,22/08/2022,"2,350,000","2,350,000",דירה בבית קומות,1,Givatayim,1960,85,3
006155-0445-000-00,21/07/2022,"2,040,000","2,040,000",דירה בבית קומות,0.083,Givatayim,1970,65,3
006155-0372-003-00,14/08/2022,"1,490,000","1,490,000",דירה בבית קומות,0.5,Givatayim,1970,87,3
006155-0288-018-00,15/08/2022,"2,350,000","2,350,000",דירה בבית קומות,1,Givatayim,1950,50,3
006166-0408-010-00,11/08/2022,"2,320,000","2,320,000",דירה בבית קומות,1,Givatayim,1985,59,3
006155-0486-007-00,08/09/2022,"2,650,000","2,650,000",דירה בבית קומות,1,Givatayim,1950,58,3
006168-0283-002-00,16/08/2022,"1,166,666","1,166,666",דירה בבית קומות,0.333,Givatayim,1960,94,3
006161-0264-000-00,23/08/2022,"1,043,334","1,043,334",דירה בבית קומות,0.005,Givatayim,2020,98,3
006166-0269-031-00,30/08/2022,"1,145,000","1,145,000",דירה בבית קומות,0.5,Givatayim,1950,55,3
006166-0554-011-00,29/09/2022,"2,760,000","2,760,000",דירה בבית קומות,1,Givatayim,1960,62,3
006166-0641-002-00,22/09/2022,"2,800,000","2,800,000",דירה בבית קומות,1,Givatayim,1970,75,3
006161-0194-006-00,12/10/2022,"1,425,000","1,425,000",דירה בבית קומות,0.5,Givatayim,1970,72,3
006155-0104-004-00,03/10/2022,"1,073,333","1,073,333",דירה בבית קומות,0.333,Givatayim,1960,94,3
006154-0160-000-00,18/09/2022,"2,615,000","2,615,000",דירה בבית קומות,1,Givatayim,1960,67,3
006161-0519-176-00,01/07/2022,"1,350,000","1,350,000",דירה בבית קומות,0.5,Givatayim,1990,71,3
006155-0349-016-00,09/11/2022,"2,575,000","2,575,000",דירה בבית קומות,1,Givatayim,1970,78,3
006168-0421-016-00,10/11/2022,"2,210,000","2,210,000",דירה בבית קומות,1,Givatayim,1960,70,3
006155-0362-004-00,03/11/2022,"1,570,000","1,570,000",דירה בבית קומות,0.5,Givatayim,1960,77,3
006161-0213-000-00,19/10/2022,"1,003,332","1,003,332",דירה בבית קומות,0.333,Givatayim,1960,83,3
006168-0534-005-00,03/11/2022,"966,666","966,666",דירה בבית קומות,0.333,Givatayim,1960,95,3
006154-0287-006-00,22/11/2022,"2,830,000","2,830,000",דירה בבית קומות,1,Givatayim,1960,77,3
007105-0124-009-00,28/11/2022,"1,425,000","1,425,000",דירה בבית קומות,0.5,Givatayim,1970,60,3
006168-0471-009-00,27/12/2022,"1,355,000","1,355,000",דירה בבית קומות,0.5,Givatayim,1950,67,3
006166-0227-008-00,14/12/2022,"2,200,000","2,200,000",דירה בבית קומות,1,Givatayim,1950,68,3
006166-0587-013-00,08/12/2022,"1,475,000","1,475,000",דירה בבית קומות,0.5,Givatayim,2001,83,3
006161-0180-003-00,13/12/2022,"1,200,000","1,200,000",דירה בבית קומות,1,Givatayim,1950,31,3
006154-0511-016-00,04/01/2023,"2,675,000","2,675,000",דירה בבית קומות,1,Givatayim,1950,61,3
006154-0641-000-00,30/12/2022,"2,230,000","2,230,000",דירה בבית קומות,0.166,Givatayim,1940,60,3
006154-0236-005-00,04/01/2023,"1,507,500","1,507,500",דירה בבית קומות,0.5,Givatayim,1960,60,3
006155-0089-022-00,13/01/2023,"950,000","950,000",דירה בבית קומות,0.5,Givatayim,1960,102,3
007105-0092-008-00,29/12/2022,"677,500","677,500",דירה בבית קומות,0.5,Givatayim,1960,67,3
007105-0092-010-00,29/12/2022,"677,500","677,500",דירה בבית קומות,0.5,Givatayim,1960,67,3
007105-0092-005-00,11/01/2023,"792,675","792,675",דירה בבית קומות,0.5,Givatayim,1960,67,3
007105-0092-006-00,11/01/2023,"792,675","792,675",דירה בבית קומות,0.5,Givatayim,1960,67,3
006168-0893-024-00,01/02/2023,"1,600,000","1,600,000",דירה בבית קומות,0.5,Givatayim,2017,93,3
006154-0212-002-00,18/07/2022,"2,830,000","2,830,000",דירה בבית קומות,1,Givatayim,1960,65,3
006160-0191-005-00,15/09/2022,"780,360","780,360",דירה בבית קומות,0.25,Givatayim,1960,109,3
006155-0535-003-00,11/07/2022,"1,920,000","1,920,000",דירה בבית קומות,0.8,Givatayim,1999,63,3
006168-0648-001-00,16/08/2022,"1,050,000","1,050,000",דירה בבית קומות,0.5,Givatayim,1960,80,3
006164-0046-005-00,29/09/2022,"750,000","750,000",דירה בבית קומות,0.25,Givatayim,1970,80,3
006160-0061-000-00,10/01/2023,"1,200,000","1,200,000",דירה בבית קומות,0.333,Givatayim,2022,77,3
006168-0543-029-00,22/01/2023,"1,450,000","1,450,000",דירה בבית קומות,0.5,Givatayim,1950,94,3
006168-0622-021-00,31/01/2023,"3,000,000","3,000,000",דירה בבית קומות,1,Givatayim,1960,89,3
006163-0156-020-00,14/09/2022,"1,375,000","1,375,000",דירה בבית קומות,0.5,Givatayim,1960,55,3
006164-0046-005-00,29/09/2022,"750,000","750,000",דירה בבית קומות,0.25,Givatayim,1970,80,3
006154-0888-003-00,01/02/2023,"1,562,500","1,562,500",דירה בבית קומות,0.5,Givatayim,1970,56,3
006167-0426-016-00,19/07/2022,"1,790,000","1,790,000",דירה בבית קומות,0.5,Givatayim,1970,84,3
006166-0251-006-00,06/10/2022,"1,310,000","1,310,000",דירה בבית קומות,0.5,Givatayim,1950,98,3
006155-0379-004-00,20/02/2023,"1,400,000","1,400,000",דירה בבית קומות,0.5,Givatayim,1985,70,3
006156-0514-049-00,23/02/2023,"1,250,000","1,250,000",דירה בבית קומות,0.5,Givatayim,1960,104,3
006168-0470-013-00,11/12/2022,"1,388,750","1,388,750",דירה בבית קומות,0.5,Givatayim,1960,85,3
006160-0551-003-00,02/03/2023,"2,880,000","2,880,000",דירה בבית קומות,1,Givatayim,2023,73,3
006154-0786-003-00,29/01/2023,"520,000","520,000",דירה בבית קומות,0.4,Givatayim,1960,89,3
006160-0233-008-00,08/03/2023,"2,710,000","2,710,000",דירה בבית קומות,1,Givatayim,1960,68,3
006161-0494-005-00,13/03/2023,"1,575,000","1,575,000",דירה בבית קומות,0.5,Givatayim,1989,85,3
006166-0258-017-00,23/02/2023,"1,400,000","1,400,000",דירה בבית קומות,0.5,Givatayim,1960,65,3
006166-0041-023-00,08/03/2023,"2,890,000","2,890,000",דירה בבית קומות,1,Givatayim,2023,75,3
006154-0043-000-00,08/08/2022,"2,800,000","2,800,000",דירה בבית קומות,0.25,Givatayim,1950,60,3
007105-0138-000-00,09/03/2023,"2,050,000","2,050,000",דירה בבית קומות,0.5,Givatayim,2017,90,3
006164-0218-003-00,18/12/2022,"1,575,000","1,575,000",דירה בבית קומות,0.5,Givatayim,1960,96,3
006156-0449-040-00,28/02/2023,"1,095,655","1,095,655",דירה בבית קומות,0.5,Givatayim,1970,68,3
006154-0695-015-00,24/04/2023,"2,390,000","2,390,000",דירה בבית קומות,1,Givatayim,1950,49,3
006166-0664-005-00,21/03/2023,"2,600,000","2,600,000",דירה בבית קומות,1,Givatayim,1980,75,3
006166-0689-005-00,22/03/2023,"1,060,000","1,060,000",דירה בבית קומות,0.333,Givatayim,1940,115,3
006155-0289-021-00,29/03/2023,"882,815","882,815",דירה בבית קומות,0.312,Givatayim,1950,90,3
006161-0442-003-00,30/03/2023,"2,900,000","2,900,000",דירה בבית קומות,1,Givatayim,1960,70,3
006168-0306-008-00,29/03/2023,"1,125,000","1,125,000",דירה בבית קומות,0.5,Givatayim,1970,85,3
006164-0016-013-00,14/07/2022,"2,886,000","2,886,000",דירה בבית קומות,1,Givatayim,2025,89,4
006164-0015-005-00,14/07/2022,"2,995,000","2,995,000",דירה בבית קומות,1,Givatayim,2025,89,4
006155-0289-017-00,29/05/2022,"1,350,000","1,350,000",דירה בבית קומות,0.5,Givatayim,1960,99,4
006167-0556-002-00,07/06/2022,"1,962,500","1,962,500",דירה בבית קומות,0.5,Givatayim,1970,123,4
007105-0093-000-00,07/06/2022,"2,100,000","2,100,000",דירה בבית קומות,0.5,Givatayim,2023,101,4
006161-0573-008-00,25/05/2022,"1,535,000","1,535,000",דירה בבית קומות,0.5,Givatayim,1999,87,4
006161-0573-008-00,25/05/2022,"1,535,000","1,535,000",דירה בבית קומות,0.5,Givatayim,1999,87,4
006168-0598-014-00,09/06/2022,"999,999","999,999",דירה בבית קומות,0.333,Givatayim,1980,96,4
006167-0629-110-00,23/06/2022,"697,000","697,000",דירה בבית קומות,0.2,Givatayim,2016,137,4
006161-0210-000-00,15/06/2022,"717,500","717,500",דירה בבית קומות,0.25,Givatayim,1950,94,4
006164-0117-002-00,14/07/2022,"2,881,000","2,881,000",דירה בבית קומות,1,Givatayim,2025,89,4
006164-0117-005-00,14/07/2022,"2,910,000","2,910,000",דירה בבית קומות,1,Givatayim,2025,89,4
006164-0117-007-00,14/07/2022,"2,966,000","2,966,000",דירה בבית קומות,1,Givatayim,2025,87,4
006164-0015-002-00,14/07/2022,"2,881,000","2,881,000",דירה בבית קומות,1,Givatayim,2025,90,4
006164-0016-016-00,14/07/2022,"2,813,000","2,813,000",דירה בבית קומות,1,Givatayim,2025,87,4
006164-0016-008-00,14/07/2022,"2,817,000","2,817,000",דירה בבית קומות,1,Givatayim,2025,87,4
006164-0015-004-00,14/07/2022,"2,910,000","2,910,000",דירה בבית קומות,1,Givatayim,2025,89,4
006164-0015-006-00,14/07/2022,"2,940,000","2,940,000",דירה בבית קומות,1,Givatayim,2025,90,4
006164-0015-007-00,14/07/2022,"2,875,000","2,875,000",דירה בבית קומות,1,Givatayim,2025,87,4
006164-0015-008-00,14/07/2022,"2,875,000","2,875,000",דירה בבית קומות,1,Givatayim,2025,87,4
006164-0016-022-00,14/07/2022,"2,963,000","2,963,000",דירה בבית קומות,1,Givatayim,2025,87,4
006164-0016-024-00,14/07/2022,"2,871,000","2,871,000",דירה בבית קומות,1,Givatayim,2025,87,4
006164-0015-012-00,14/07/2022,"2,940,000","2,940,000",דירה בבית קומות,1,Givatayim,2025,89,4
006164-0015-013-00,14/07/2022,"2,956,000","2,956,000",דירה בבית קומות,1,Givatayim,2025,89,4
006164-0015-014-00,14/07/2022,"2,986,000","2,986,000",דירה בבית קומות,1,Givatayim,2025,89,4
006164-0015-015-00,14/07/2022,"2,933,000","2,933,000",דירה בבית קומות,1,Givatayim,2025,87,4
006164-0015-016-00,14/07/2022,"2,933,000","2,933,000",דירה בבית קומות,1,Givatayim,2025,87,4
006164-0015-021-00,14/07/2022,"2,999,000","2,999,000",דירה בבית קומות,1,Givatayim,2025,89,4
006164-0117-012-00,14/07/2022,"3,000,000","3,000,000",דירה בבית קומות,1,Givatayim,2025,90,4
006164-0015-022-00,14/07/2022,"2,963,000","2,963,000",דירה בבית קומות,1,Givatayim,2025,87,4
006164-0015-024-00,14/07/2022,"2,963,000","2,963,000",דירה בבית קומות,1,Givatayim,2025,87,4
006164-0117-014-00,14/07/2022,"2,940,000","2,940,000",דירה בבית קומות,1,Givatayim,2025,89,4
006164-0117-018-00,14/07/2022,"2,998,000","2,998,000",דירה בבית קומות,1,Givatayim,2025,98,4
006164-0117-021-00,14/07/2022,"2,970,000","2,970,000",דירה בבית קומות,1,Givatayim,2025,89,4
006164-0117-022-00,14/07/2022,"2,976,000","2,976,000",דירה בבית קומות,1,Givatayim,2025,87,4
006164-0117-024-00,14/07/2022,"2,976,000","2,976,000",דירה בבית קומות,1,Givatayim,2025,87,4
006167-0590-004-00,13/07/2022,"3,000,000","3,000,000",דירה בבית קומות,1,Givatayim,1990,95,4
006166-0655-005-00,01/08/2022,"1,620,000","1,620,000",דירה בבית קומות,0.5,Givatayim,1980,105,4
006166-0655-005-00,01/08/2022,"1,620,000","1,620,000",דירה בבית קומות,0.5,Givatayim,1980,105,4
006162-0147-016-00,11/08/2022,"1,183,699","1,183,699",דירה בבית קומות,0.333,Givatayim,1970,107,4
006168-0462-004-00,14/08/2022,"1,800,000","1,800,000",דירה בבית קומות,1,Givatayim,1998,91,4
006162-0175-080-00,29/08/2022,"1,174,999","1,174,999",דירה בבית קומות,0.333,Givatayim,1970,99,4
006168-0010-017-00,28/08/2022,"687,500","687,500",דירה בבית קומות,0.25,Givatayim,1970,71,4
006156-0613-017-00,22/09/2022,"1,650,000","1,650,000",דירה בבית קומות,0.5,Givatayim,2002,112,4
006160-0625-002-00,10/10/2022,"1,178,000","1,178,000",דירה בבית קומות,0.333,Givatayim,1989,107,4
006161-0259-001-00,08/11/2022,"2,050,000","2,050,000",דירה בבית קומות,0.5,Givatayim,1950,94,4
006161-0570-134-00,04/11/2022,"1,800,000","1,800,000",דירה בבית קומות,0.5,Givatayim,2008,104,4
006161-0271-000-00,09/11/2022,"750,000","750,000",דירה בבית קומות,0.02,Givatayim,2019,105,4
006161-0271-000-00,09/11/2022,"750,000","750,000",דירה בבית קומות,0.02,Givatayim,2019,105,4
006168-0730-007-00,12/12/2022,"1,525,000","1,525,000",דירה בבית קומות,0.5,Givatayim,1970,117,4
006168-0743-028-00,09/06/2022,"750,000","750,000",דירה בבית קומות,0.333,Givatayim,1980,80,4
006168-0601-000-00,24/10/2022,"2,087,500","2,087,500",דירה בבית קומות,0.5,Givatayim,2022,126,4
006160-0562-006-00,15/12/2022,"1,505,000","1,505,000",דירה בבית קומות,0.5,Givatayim,1985,92,4
006168-0675-011-00,16/12/2022,"2,980,000","2,980,000",דירה בבית קומות,1,Givatayim,1960,114,4
006163-0062-013-00,28/11/2022,"2,125,000","2,125,000",דירה בבית קומות,0.5,Givatayim,1960,116,4
006162-0180-059-00,25/05/2022,"680,000","680,000",דירה בבית קומות,0.2,Givatayim,1982,107,4
007105-0138-000-00,27/12/2022,"2,125,000","2,125,000",דירה בבית קומות,0.5,Givatayim,2013,125,4
006154-0218-007-00,15/11/2022,"1,755,000","1,755,000",דירה בבית קומות,0.585,Givatayim,1960,83,4
006161-0264-000-00,15/12/2022,"2,000,000","2,000,000",דירה בבית קומות,0.008,Givatayim,2022,93,4
006155-0365-002-00,24/01/2023,"1,675,000","1,675,000",דירה בבית קומות,0.5,Givatayim,1970,109,4
006160-0680-002-00,27/02/2023,"1,093,333","1,093,333",דירה בבית קומות,0.333,Givatayim,1989,88,4
006164-0286-037-00,03/11/2022,"933,000","933,000",דירה בבית קומות,0.333,Givatayim,1970,85,4
007105-0091-005-00,04/08/2022,"1,400,000","1,400,000",דירה בבית קומות,1,Givatayim,1970,93,4
006166-0638-007-00,22/03/2023,"1,600,000","1,600,000",דירה בבית קומות,0.5,Givatayim,1970,112,4
006161-0559-053-00,11/10/2022,"1,062,500","1,062,500",דירה בבית קומות,0.25,Givatayim,1999,119,4
006168-0743-038-00,27/12/2022,"570,000","570,000",דירה בבית קומות,0.2,Givatayim,1970,101,4
006167-0426-015-00,20/10/2022,"1,472,917","1,472,917",דירה בבית קומות,0.416,Givatayim,1970,119,4
006164-0015-000-00,05/12/2022,"1,257,100","1,257,100",דירה בבית קומות,0.005,Givatayim,2025,100,4
006164-0015-000-00,11/12/2022,"2,684,107","2,684,107",דירה בבית קומות,0.005,Givatayim,2025,100,4
006168-0319-000-00,05/03/2023,"2,000,000","2,000,000",דירה בבית קומות,0.049,Givatayim,2020,113,4
006154-0332-007-00,13/04/2023,"1,787,500","1,787,500",דירה בבית קומות,0.5,Givatayim,1960,79,4
007105-0093-000-00,13/06/2021,"2,050,000","2,050,000",דירה בבית קומות,0.5,Givatayim,2022,132,5
007105-0093-000-00,08/07/2020,"1,305,000","1,305,000",דירה בבית קומות,0.333,Givatayim,2022,132,5
006167-0595-009-00,09/07/2020,"2,920,000","2,920,000",דירה בבית קומות,1,Givatayim,1990,114,5
007105-0093-000-00,03/08/2020,"1,875,000","1,875,000",דירה בבית קומות,0.5,Givatayim,2022,119,5
006162-0125-016-00,26/08/2020,"2,680,000","2,680,000",דירה בבית קומות,1,Givatayim,1960,110,5
006161-0361-027-00,16/09/2020,"1,627,948","1,627,948",דירה בבית קומות,0.5,Givatayim,2020,103,5
006155-0512-007-00,13/10/2020,"1,380,000","1,380,000",דירה בבית קומות,0.5,Givatayim,1985,171,5
007105-0093-000-00,02/11/2020,"1,677,500","1,677,500",דירה בבית קומות,0.5,Givatayim,2022,119,5
006166-0581-003-00,12/10/2020,"2,700,000","2,700,000",דירה בבית קומות,1,Givatayim,1960,128,5
006161-0626-000-00,16/11/2020,"2,777,778","2,777,778",דירה בבית קומות,1,Givatayim,2020,116,5
006155-0512-007-00,13/10/2020,"1,380,000","1,380,000",דירה בבית קומות,0.5,Givatayim,1984,171,5
007105-0167-000-00,29/07/2020,"1,782,051","1,782,051",דירה בבית קומות,0.006,Givatayim,2020,140,5
006161-0508-002-00,19/11/2020,"2,925,000","2,925,000",דירה בבית קומות,1,Givatayim,1985,116,5
007105-0093-000-00,03/11/2020,"1,910,000","1,910,000",דירה בבית קומות,0.5,Givatayim,2022,132,5
007105-0093-000-00,05/11/2020,"2,025,000","2,025,000",דירה בבית קומות,0.5,Givatayim,2020,132,5
007105-0093-000-00,20/10/2020,"1,670,000","1,670,000",דירה בבית קומות,0.5,Givatayim,2022,119,5
007105-0093-000-00,18/11/2020,"1,877,500","1,877,500",דירה בבית קומות,0.5,Givatayim,2022,132,5
007105-0093-000-00,16/12/2020,"1,940,000","1,940,000",דירה בבית קומות,0.5,Givatayim,2022,132,5
006168-0180-000-00,15/11/2020,"820,000","820,000",דירה בבית קומות,0.001,Givatayim,2021,113,5
006160-0107-007-00,03/12/2020,"1,294,000","1,294,000",דירה בבית קומות,0.5,Givatayim,1970,108,5
006161-0425-003-00,25/01/2021,"2,840,000","2,840,000",דירה בבית קומות,1,Givatayim,1960,125,5
007105-0167-000-00,20/12/2020,"2,002,800","2,002,800",דירה בבית קומות,0.006,Givatayim,2022,130,5
007105-0093-000-00,16/12/2020,"1,900,000","1,900,000",דירה בבית קומות,0.5,Givatayim,2022,132,5
006167-0629-106-00,12/01/2021,"1,050,000","1,050,000",דירה בבית קומות,0.3,Givatayim,2017,131,5
006154-0319-013-00,08/02/2021,"2,230,000","2,230,000",דירה בבית קומות,1,Givatayim,1950,80,5
007105-0093-000-00,15/02/2021,"1,670,000","1,670,000",דירה בבית קומות,0.5,Givatayim,2022,119,5
006168-0333-004-00,18/02/2021,"2,950,000","2,950,000",דירה בבית קומות,1,Givatayim,2021,130,5
006161-0610-079-00,15/12/2020,"678,000","678,000",דירה בבית קומות,0.1,Givatayim,2010,175,5
007105-0093-013-00,24/03/2021,"1,700,000","1,700,000",דירה בבית קומות,0.5,Givatayim,2022,119,5
006168-0593-000-00,13/04/2021,"2,100,000","2,100,000",דירה בבית קומות,0.025,Givatayim,2020,112,5
006155-0512-001-00,14/04/2021,"2,935,000","2,935,000",דירה בבית קומות,1,Givatayim,1970,123,5
007105-0093-000-00,26/04/2021,"2,125,000","2,125,000",דירה בבית קומות,0.5,Givatayim,2022,132,5
006161-0246-002-00,31/05/2021,"2,600,000","2,600,000",דירה בבית קומות,1,Givatayim,1950,55,5
006160-0584-007-00,24/12/2020,"1,298,062","1,298,062",דירה בבית קומות,0.402,Givatayim,1994,143,5
006161-0361-000-00,02/02/2021,"1,887,948","1,887,948",דירה בבית קומות,0.5,Givatayim,2020,119,5
007105-0167-000-00,18/02/2021,"2,025,410","2,025,410",דירה בבית קומות,0.004,Givatayim,2021,161,5
006161-0279-004-00,10/05/2021,"1,600,000","1,600,000",דירה בבית קומות,0.5,Givatayim,2006,121,5
007105-0093-000-00,19/05/2021,"1,687,500","1,687,500",דירה בבית קומות,0.5,Givatayim,2022,119,5
006161-0624-000-00,26/05/2021,"1,920,000","1,920,000",דירה בבית קומות,0.5,Givatayim,2020,144,5
006156-0416-000-00,30/06/2021,"513,000","513,000",דירה בבית קומות,1,Givatayim,2022,125,5
007105-0093-000-00,23/06/2021,"2,037,500","2,037,500",דירה בבית קומות,0.5,Givatayim,2022,132,5
